Number_of_entries  Number_of_user_table_parameters
             3008                                5
Detector     Delta    Len2(m)  Code    2theta  UT1  UT2  UT3  UT4  UT5
402105  0.0  0.710000  1000  110.037994  0  0  0  0  180.000000
402106  0.0  0.710000  1000  110.407226  0  0  0  0  180.000000
402107  0.0  0.710000  1000  110.811899  0  0  0  0  180.000000
402108  0.0  0.710000  1000  111.242818  0  0  0  0  180.000000
402109  0.0  0.710000  1000  111.637448  0  0  0  0  180.000000
402110  0.0  0.710000  1000  112.074473  0  0  0  0  180.000000
  403200       0.0     1.0833  1000    75.178    0    0    0    0    0
403001  0.0  1.083000  1000  74.811378  0  0  0  0  -150.000000
403002  0.0  1.083000  1000  75.066309  0  0  0  0  -150.000000
403003  0.0  1.083000  1000  75.338860  0  0  0  0  -150.000000
403004  0.0  1.083000  1000  75.607082  0  0  0  0  -150.000000
403005  0.0  1.083000  1000  75.859444  0  0  0  0  -150.000000
403006  0.0  1.083000  1000  76.116854  0  0  0  0  -150.000000
403007  0.0  1.083000  1000  76.380857  0  0  0  0  -150.000000
403008  0.0  1.083000  1000  76.629266  0  0  0  0  -150.000000
403009  0.0  1.083000  1000  76.895481  0  0  0  0  -150.000000
403010  0.0  1.083000  1000  77.160555  0  0  0  0  -150.000000
403011  0.0  1.083000  1000  77.442099  0  0  0  0  -150.000000
403012  0.0  1.047000  1000  77.941656  0  0  0  0  -150.000000
403013  0.0  1.047000  1000  78.200596  0  0  0  0  -150.000000
403014  0.0  1.047000  1000  78.487165  0  0  0  0  -150.000000
403015  0.0  1.047000  1000  78.764329  0  0  0  0  -150.000000
403016  0.0  1.047000  1000  79.021121  0  0  0  0  -150.000000
403017  0.0  1.047000  1000  79.285429  0  0  0  0  -150.000000
403018  0.0  1.047000  1000  79.566745  0  0  0  0  -150.000000
403019  0.0  1.047000  1000  79.836239  0  0  0  0  -150.000000
403020  0.0  1.047000  1000  80.107112  0  0  0  0  -150.000000
403021  0.0  1.047000  1000  80.380857  0  0  0  0  -150.000000
403022  0.0  1.047000  1000  80.668997  0  0  0  0  -150.000000
403023  0.0  1.005000  1000  81.125161  0  0  0  0  -150.000000
403024  0.0  1.005000  1000  81.410983  0  0  0  0  -150.000000
403025  0.0  1.005000  1000  81.711992  0  0  0  0  -150.000000
403026  0.0  1.005000  1000  82.004906  0  0  0  0  -150.000000
403027  0.0  1.005000  1000  82.279533  0  0  0  0  -150.000000
403028  0.0  1.005000  1000  82.576918  0  0  0  0  -150.000000
403029  0.0  1.005000  1000  82.830836  0  0  0  0  -150.000000
403030  0.0  1.005000  1000  83.118663  0  0  0  0  -150.000000
403031  0.0  1.005000  1000  83.410474  0  0  0  0  -150.000000
403032  0.0  1.005000  1000  83.713736  0  0  0  0  -150.000000
403033  0.0  1.005000  1000  83.999443  0  0  0  0  -150.000000
403034  0.0  0.962000  1000  84.450638  0  0  0  0  -150.000000
403035  0.0  0.962000  1000  84.747508  0  0  0  0  -150.000000
403036  0.0  0.962000  1000  85.049528  0  0  0  0  -150.000000
403037  0.0  0.962000  1000  85.347838  0  0  0  0  -150.000000
403038  0.0  0.962000  1000  85.633192  0  0  0  0  -150.000000
403039  0.0  0.962000  1000  85.948187  0  0  0  0  -150.000000
403040  0.0  0.962000  1000  86.212545  0  0  0  0  -150.000000
403041  0.0  0.962000  1000  86.526675  0  0  0  0  -150.000000
403042  0.0  0.962000  1000  86.829780  0  0  0  0  -150.000000
403043  0.0  0.962000  1000  87.129921  0  0  0  0  -150.000000
403044  0.0  0.962000  1000  87.420423  0  0  0  0  -150.000000
403045  0.0  0.921000  1000  87.882937  0  0  0  0  -150.000000
403046  0.0  0.921000  1000  88.176832  0  0  0  0  -150.000000
403047  0.0  0.921000  1000  88.491455  0  0  0  0  -150.000000
403048  0.0  0.921000  1000  88.827424  0  0  0  0  -150.000000
403049  0.0  0.921000  1000  89.127623  0  0  0  0  -150.000000
403050  0.0  0.921000  1000  89.434011  0  0  0  0  -150.000000
403051  0.0  0.921000  1000  89.740536  0  0  0  0  -150.000000
403052  0.0  0.921000  1000  90.037272  0  0  0  0  -150.000000
403053  0.0  0.921000  1000  90.364916  0  0  0  0  -150.000000
403054  0.0  0.921000  1000  90.665993  0  0  0  0  -150.000000
403055  0.0  0.921000  1000  90.976722  0  0  0  0  -150.000000
403056  0.0  0.877000  1000  91.447292  0  0  0  0  -150.000000
403057  0.0  0.877000  1000  91.767042  0  0  0  0  -150.000000
403058  0.0  0.877000  1000  92.096417  0  0  0  0  -150.000000
403059  0.0  0.877000  1000  92.447003  0  0  0  0  -150.000000
403060  0.0  0.877000  1000  92.759811  0  0  0  0  -150.000000
403061  0.0  0.877000  1000  93.072224  0  0  0  0  -150.000000
403062  0.0  0.877000  1000  93.392816  0  0  0  0  -150.000000
403063  0.0  0.877000  1000  93.730513  0  0  0  0  -150.000000
403064  0.0  0.877000  1000  94.061302  0  0  0  0  -150.000000
403065  0.0  0.877000  1000  94.385373  0  0  0  0  -150.000000
403066  0.0  0.877000  1000  94.706362  0  0  0  0  -150.000000
403067  0.0  0.833000  1000  95.293571  0  0  0  0  -150.000000
403068  0.0  0.833000  1000  95.625462  0  0  0  0  -150.000000
403069  0.0  0.833000  1000  95.965425  0  0  0  0  -150.000000
403070  0.0  0.833000  1000  96.308037  0  0  0  0  -150.000000
403071  0.0  0.833000  1000  96.675734  0  0  0  0  -150.000000
403072  0.0  0.833000  1000  97.027262  0  0  0  0  -150.000000
403073  0.0  0.833000  1000  97.344055  0  0  0  0  -150.000000
403074  0.0  0.833000  1000  97.681997  0  0  0  0  -150.000000
403075  0.0  0.833000  1000  98.036229  0  0  0  0  -150.000000
403076  0.0  0.833000  1000  98.367326  0  0  0  0  -150.000000
403077  0.0  0.833000  1000  98.738359  0  0  0  0  -150.000000
403078  0.0  0.791000  1000  99.252413  0  0  0  0  -150.000000
403079  0.0  0.791000  1000  99.617101  0  0  0  0  -150.000000
403080  0.0  0.791000  1000  99.964198  0  0  0  0  -150.000000
403081  0.0  0.791000  1000  100.324221  0  0  0  0  -150.000000
403082  0.0  0.791000  1000  100.684695  0  0  0  0  -150.000000
403083  0.0  0.791000  1000  101.056646  0  0  0  0  -150.000000
403084  0.0  0.791000  1000  101.413524  0  0  0  0  -150.000000
403085  0.0  0.791000  1000  101.771760  0  0  0  0  -150.000000
403086  0.0  0.791000  1000  102.142433  0  0  0  0  -150.000000
403087  0.0  0.791000  1000  102.509851  0  0  0  0  -150.000000
403088  0.0  0.791000  1000  102.883256  0  0  0  0  -150.000000
403089  0.0  0.750000  1000  103.650910  0  0  0  0  -150.000000
403090  0.0  0.750000  1000  103.981656  0  0  0  0  -150.000000
403091  0.0  0.750000  1000  104.380140  0  0  0  0  -150.000000
403092  0.0  0.750000  1000  104.781307  0  0  0  0  -150.000000
403093  0.0  0.750000  1000  105.175214  0  0  0  0  -150.000000
403094  0.0  0.750000  1000  105.511065  0  0  0  0  -150.000000
403095  0.0  0.750000  1000  105.881277  0  0  0  0  -150.000000
403096  0.0  0.750000  1000  106.323447  0  0  0  0  -150.000000
403097  0.0  0.750000  1000  106.684821  0  0  0  0  -150.000000
403098  0.0  0.750000  1000  107.082996  0  0  0  0  -150.000000
403099  0.0  0.750000  1000  107.468618  0  0  0  0  -150.000000
403100  0.0  0.710000  1000  108.100636  0  0  0  0  -150.000000
403101  0.0  0.710000  1000  108.546976  0  0  0  0  -150.000000
403102  0.0  0.710000  1000  108.916257  0  0  0  0  -150.000000
403103  0.0  0.710000  1000  109.286964  0  0  0  0  -150.000000
403104  0.0  0.710000  1000  109.711557  0  0  0  0  -150.000000
403105  0.0  0.710000  1000  110.097714  0  0  0  0  -150.000000
403106  0.0  0.710000  1000  110.535327  0  0  0  0  -150.000000
403107  0.0  0.710000  1000  110.903158  0  0  0  0  -150.000000
403108  0.0  0.710000  1000  111.327556  0  0  0  0  -150.000000
403109  0.0  0.710000  1000  111.736395  0  0  0  0  -150.000000
403110  0.0  0.710000  1000  112.119444  0  0  0  0  -150.000000
  404200       0.0     1.0833  1000    75.178    0    0    0    0    0
404001  0.0  1.083000  1000  74.646928  0  0  0  0  -30.000000
404002  0.0  1.083000  1000  74.901098  0  0  0  0  -30.000000
404003  0.0  1.083000  1000  75.158207  0  0  0  0  -30.000000
404004  0.0  1.083000  1000  75.429735  0  0  0  0  -30.000000
404005  0.0  1.083000  1000  75.687276  0  0  0  0  -30.000000
404006  0.0  1.083000  1000  75.956567  0  0  0  0  -30.000000
404007  0.0  1.083000  1000  76.223462  0  0  0  0  -30.000000
404008  0.0  1.083000  1000  76.488796  0  0  0  0  -30.000000
404009  0.0  1.083000  1000  76.753776  0  0  0  0  -30.000000
404010  0.0  1.083000  1000  77.025298  0  0  0  0  -30.000000
404011  0.0  1.083000  1000  77.277362  0  0  0  0  -30.000000
404012  0.0  1.047000  1000  77.765730  0  0  0  0  -30.000000
404013  0.0  1.047000  1000  78.046760  0  0  0  0  -30.000000
404014  0.0  1.047000  1000  78.304199  0  0  0  0  -30.000000
404015  0.0  1.047000  1000  78.585819  0  0  0  0  -30.000000
404016  0.0  1.047000  1000  78.851049  0  0  0  0  -30.000000
404017  0.0  1.047000  1000  79.123511  0  0  0  0  -30.000000
404018  0.0  1.047000  1000  79.395266  0  0  0  0  -30.000000
404019  0.0  1.047000  1000  79.676944  0  0  0  0  -30.000000
404020  0.0  1.047000  1000  79.949137  0  0  0  0  -30.000000
404021  0.0  1.047000  1000  80.242295  0  0  0  0  -30.000000
404022  0.0  1.047000  1000  80.503130  0  0  0  0  -30.000000
404023  0.0  1.005000  1000  80.996047  0  0  0  0  -30.000000
404024  0.0  1.005000  1000  81.268926  0  0  0  0  -30.000000
404025  0.0  1.005000  1000  81.544267  0  0  0  0  -30.000000
404026  0.0  1.005000  1000  81.824626  0  0  0  0  -30.000000
404027  0.0  1.005000  1000  82.130306  0  0  0  0  -30.000000
404028  0.0  1.005000  1000  82.406601  0  0  0  0  -30.000000
404029  0.0  1.005000  1000  82.705894  0  0  0  0  -30.000000
404030  0.0  1.005000  1000  82.974664  0  0  0  0  -30.000000
404031  0.0  1.005000  1000  83.259350  0  0  0  0  -30.000000
404032  0.0  1.005000  1000  83.551121  0  0  0  0  -30.000000
404033  0.0  1.005000  1000  83.856496  0  0  0  0  -30.000000
404034  0.0  0.962000  1000  84.285746  0  0  0  0  -30.000000
404035  0.0  0.962000  1000  84.560181  0  0  0  0  -30.000000
404036  0.0  0.962000  1000  84.859702  0  0  0  0  -30.000000
404037  0.0  0.962000  1000  85.166744  0  0  0  0  -30.000000
404038  0.0  0.962000  1000  85.449888  0  0  0  0  -30.000000
404039  0.0  0.962000  1000  85.773353  0  0  0  0  -30.000000
404040  0.0  0.962000  1000  86.055771  0  0  0  0  -30.000000
404041  0.0  0.962000  1000  86.354005  0  0  0  0  -30.000000
404042  0.0  0.962000  1000  86.667551  0  0  0  0  -30.000000
404043  0.0  0.962000  1000  86.959262  0  0  0  0  -30.000000
404044  0.0  0.962000  1000  87.249070  0  0  0  0  -30.000000
404045  0.0  0.921000  1000  87.727713  0  0  0  0  -30.000000
404046  0.0  0.921000  1000  88.063718  0  0  0  0  -30.000000
404047  0.0  0.921000  1000  88.361230  0  0  0  0  -30.000000
404048  0.0  0.921000  1000  88.658342  0  0  0  0  -30.000000
404049  0.0  0.921000  1000  88.961265  0  0  0  0  -30.000000
404050  0.0  0.921000  1000  89.271597  0  0  0  0  -30.000000
404051  0.0  0.921000  1000  89.592298  0  0  0  0  -30.000000
404052  0.0  0.921000  1000  89.909241  0  0  0  0  -30.000000
404053  0.0  0.921000  1000  90.215615  0  0  0  0  -30.000000
404054  0.0  0.921000  1000  90.519729  0  0  0  0  -30.000000
404055  0.0  0.921000  1000  90.850347  0  0  0  0  -30.000000
404056  0.0  0.877000  1000  91.537192  0  0  0  0  -30.000000
404057  0.0  0.877000  1000  91.869859  0  0  0  0  -30.000000
404058  0.0  0.877000  1000  92.203719  0  0  0  0  -30.000000
404059  0.0  0.877000  1000  92.531820  0  0  0  0  -30.000000
404060  0.0  0.877000  1000  92.843244  0  0  0  0  -30.000000
404061  0.0  0.877000  1000  93.191608  0  0  0  0  -30.000000
404062  0.0  0.877000  1000  93.537201  0  0  0  0  -30.000000
404063  0.0  0.877000  1000  93.836480  0  0  0  0  -30.000000
404064  0.0  0.877000  1000  94.155457  0  0  0  0  -30.000000
404065  0.0  0.877000  1000  94.517654  0  0  0  0  -30.000000
404066  0.0  0.877000  1000  94.827236  0  0  0  0  -30.000000
404067  0.0  0.833000  1000  95.127292  0  0  0  0  -30.000000
404068  0.0  0.833000  1000  95.473135  0  0  0  0  -30.000000
404069  0.0  0.833000  1000  95.827141  0  0  0  0  -30.000000
404070  0.0  0.833000  1000  96.134992  0  0  0  0  -30.000000
404071  0.0  0.833000  1000  96.504400  0  0  0  0  -30.000000
404072  0.0  0.833000  1000  96.825097  0  0  0  0  -30.000000
404073  0.0  0.833000  1000  97.189242  0  0  0  0  -30.000000
404074  0.0  0.833000  1000  97.536333  0  0  0  0  -30.000000
404075  0.0  0.833000  1000  97.889583  0  0  0  0  -30.000000
404076  0.0  0.833000  1000  98.228314  0  0  0  0  -30.000000
404077  0.0  0.833000  1000  98.604084  0  0  0  0  -30.000000
404078  0.0  0.791000  1000  99.182145  0  0  0  0  -30.000000
404079  0.0  0.791000  1000  99.525060  0  0  0  0  -30.000000
404080  0.0  0.791000  1000  99.917030  0  0  0  0  -30.000000
404081  0.0  0.791000  1000  100.257382  0  0  0  0  -30.000000
404082  0.0  0.791000  1000  100.606117  0  0  0  0  -30.000000
404083  0.0  0.791000  1000  100.969567  0  0  0  0  -30.000000
404084  0.0  0.791000  1000  101.325654  0  0  0  0  -30.000000
404085  0.0  0.791000  1000  101.726979  0  0  0  0  -30.000000
404086  0.0  0.791000  1000  102.050199  0  0  0  0  -30.000000
404087  0.0  0.791000  1000  102.429903  0  0  0  0  -30.000000
404088  0.0  0.791000  1000  102.786063  0  0  0  0  -30.000000
404089  0.0  0.750000  1000  103.658017  0  0  0  0  -30.000000
404090  0.0  0.750000  1000  104.044709  0  0  0  0  -30.000000
404091  0.0  0.750000  1000  104.413283  0  0  0  0  -30.000000
404092  0.0  0.750000  1000  104.846079  0  0  0  0  -30.000000
404093  0.0  0.750000  1000  105.201758  0  0  0  0  -30.000000
404094  0.0  0.750000  1000  105.547263  0  0  0  0  -30.000000
404095  0.0  0.750000  1000  105.945557  0  0  0  0  -30.000000
404096  0.0  0.750000  1000  106.334363  0  0  0  0  -30.000000
404097  0.0  0.750000  1000  106.762699  0  0  0  0  -30.000000
404098  0.0  0.750000  1000  107.102620  0  0  0  0  -30.000000
404099  0.0  0.750000  1000  107.498835  0  0  0  0  -30.000000
404100  0.0  0.710000  1000  108.274809  0  0  0  0  -30.000000
404101  0.0  0.710000  1000  108.642172  0  0  0  0  -30.000000
404102  0.0  0.710000  1000  109.058600  0  0  0  0  -30.000000
404103  0.0  0.710000  1000  109.447332  0  0  0  0  -30.000000
404104  0.0  0.710000  1000  109.878598  0  0  0  0  -30.000000
404105  0.0  0.710000  1000  110.284895  0  0  0  0  -30.000000
404106  0.0  0.710000  1000  110.693143  0  0  0  0  -30.000000
404107  0.0  0.710000  1000  111.100757  0  0  0  0  -30.000000
404108  0.0  0.710000  1000  111.486350  0  0  0  0  -30.000000
404109  0.0  0.710000  1000  111.907698  0  0  0  0  -30.000000
404110  0.0  0.710000  1000  112.346436  0  0  0  0  -30.000000
  405200       0.0     1.0833  1000    75.178    0    0    0    0    0
405001  0.0  1.083000  1000  74.700812  0  0  0  0  0.000000
405002  0.0  1.083000  1000  74.936614  0  0  0  0  0.000000
405003  0.0  1.083000  1000  75.225541  0  0  0  0  0.000000
405004  0.0  1.083000  1000  75.476396  0  0  0  0  0.000000
405005  0.0  1.083000  1000  75.733413  0  0  0  0  0.000000
405006  0.0  1.083000  1000  75.996195  0  0  0  0  0.000000
405007  0.0  1.083000  1000  76.259537  0  0  0  0  0.000000
405008  0.0  1.083000  1000  76.526560  0  0  0  0  0.000000
405009  0.0  1.083000  1000  76.785168  0  0  0  0  0.000000
405010  0.0  1.083000  1000  77.050529  0  0  0  0  0.000000
405011  0.0  1.083000  1000  77.323335  0  0  0  0  0.000000
405012  0.0  1.047000  1000  77.870160  0  0  0  0  0.000000
405013  0.0  1.047000  1000  78.153100  0  0  0  0  0.000000
405014  0.0  1.047000  1000  78.430249  0  0  0  0  0.000000
405015  0.0  1.047000  1000  78.703833  0  0  0  0  0.000000
405016  0.0  1.047000  1000  78.941479  0  0  0  0  0.000000
405017  0.0  1.047000  1000  79.252633  0  0  0  0  0.000000
405018  0.0  1.047000  1000  79.504194  0  0  0  0  0.000000
405019  0.0  1.047000  1000  79.797817  0  0  0  0  0.000000
405020  0.0  1.047000  1000  80.065974  0  0  0  0  0.000000
405021  0.0  1.047000  1000  80.336340  0  0  0  0  0.000000
405022  0.0  1.047000  1000  80.623454  0  0  0  0  0.000000
405023  0.0  1.005000  1000  81.082013  0  0  0  0  0.000000
405024  0.0  1.005000  1000  81.363869  0  0  0  0  0.000000
405025  0.0  1.005000  1000  81.617469  0  0  0  0  0.000000
405026  0.0  1.005000  1000  81.923971  0  0  0  0  0.000000
405027  0.0  1.005000  1000  82.205340  0  0  0  0  0.000000
405028  0.0  1.005000  1000  82.489530  0  0  0  0  0.000000
405029  0.0  1.005000  1000  82.739011  0  0  0  0  0.000000
405030  0.0  1.005000  1000  83.052220  0  0  0  0  0.000000
405031  0.0  1.005000  1000  83.319563  0  0  0  0  0.000000
405032  0.0  1.005000  1000  83.599735  0  0  0  0  0.000000
405033  0.0  1.005000  1000  83.918886  0  0  0  0  0.000000
405034  0.0  0.962000  1000  84.334710  0  0  0  0  0.000000
405035  0.0  0.962000  1000  84.625042  0  0  0  0  0.000000
405036  0.0  0.962000  1000  84.885632  0  0  0  0  0.000000
405037  0.0  0.962000  1000  85.210108  0  0  0  0  0.000000
405038  0.0  0.962000  1000  85.531173  0  0  0  0  0.000000
405039  0.0  0.962000  1000  85.785365  0  0  0  0  0.000000
405040  0.0  0.962000  1000  86.084596  0  0  0  0  0.000000
405041  0.0  0.962000  1000  86.385078  0  0  0  0  0.000000
405042  0.0  0.962000  1000  86.688142  0  0  0  0  0.000000
405043  0.0  0.962000  1000  86.969970  0  0  0  0  0.000000
405044  0.0  0.962000  1000  87.320672  0  0  0  0  0.000000
405045  0.0  0.921000  1000  87.860530  0  0  0  0  0.000000
405046  0.0  0.921000  1000  88.132236  0  0  0  0  0.000000
405047  0.0  0.921000  1000  88.448230  0  0  0  0  0.000000
405048  0.0  0.921000  1000  88.784659  0  0  0  0  0.000000
405049  0.0  0.921000  1000  89.066580  0  0  0  0  0.000000
405050  0.0  0.921000  1000  89.386486  0  0  0  0  0.000000
405051  0.0  0.921000  1000  89.697030  0  0  0  0  0.000000
405052  0.0  0.921000  1000  90.003745  0  0  0  0  0.000000
405053  0.0  0.921000  1000  90.321973  0  0  0  0  0.000000
405054  0.0  0.921000  1000  90.646271  0  0  0  0  0.000000
