Number_of_entries  Number_of_user_table_parameters
             3008                                5
Detector     Delta       Len2  Code    2theta  UT1  UT2  UT3  UT4  UT5
403005  0.0  1.083000  100  75.834261  0  0  0  0  -150.000000
403006  0.0  1.083000  100  76.084584  0  0  0  0  -150.000000
403007  0.0  1.083000  100  76.344790  0  0  0  0  -150.000000
403008  0.0  1.083000  100  76.625949  0  0  0  0  -150.000000
403009  0.0  1.083000  100  76.884341  0  0  0  0  -150.000000
403010  0.0  1.083000  100  77.137791  0  0  0  0  -150.000000
403011  0.0  1.083000  100  77.404321  0  0  0  0  -150.000000
403012  0.0  1.047000  100  77.894544  0  0  0  0  -150.000000
403013  0.0  1.047000  100  78.177776  0  0  0  0  -150.000000
403014  0.0  1.047000  100  78.443680  0  0  0  0  -150.000000
403015  0.0  1.047000  100  78.705769  0  0  0  0  -150.000000
403016  0.0  1.047000  100  78.979962  0  0  0  0  -150.000000
403017  0.0  1.047000  100  79.280930  0  0  0  0  -150.000000
403018  0.0  1.047000  100  79.528569  0  0  0  0  -150.000000
403019  0.0  1.047000  100  79.794165  0  0  0  0  -150.000000
403020  0.0  1.047000  100  80.085094  0  0  0  0  -150.000000
403021  0.0  1.047000  100  80.355302  0  0  0  0  -150.000000
403022  0.0  1.047000  100  80.638951  0  0  0  0  -150.000000
403023  0.0  1.005000  100  81.120504  0  0  0  0  -150.000000
403024  0.0  1.005000  100  81.391842  0  0  0  0  -150.000000
403025  0.0  1.005000  100  81.662339  0  0  0  0  -150.000000
403026  0.0  1.005000  100  81.963286  0  0  0  0  -150.000000
403027  0.0  1.005000  100  82.253925  0  0  0  0  -150.000000
403028  0.0  1.005000  100  82.522515  0  0  0  0  -150.000000
403029  0.0  1.005000  100  82.790800  0  0  0  0  -150.000000
403030  0.0  1.005000  100  83.076570  0  0  0  0  -150.000000
403031  0.0  1.005000  100  83.389394  0  0  0  0  -150.000000
403032  0.0  1.005000  100  83.639556  0  0  0  0  -150.000000
403033  0.0  1.005000  100  83.937665  0  0  0  0  -150.000000
403034  0.0  0.962000  100  84.398728  0  0  0  0  -150.000000
403035  0.0  0.962000  100  84.724929  0  0  0  0  -150.000000
403036  0.0  0.962000  100  84.989786  0  0  0  0  -150.000000
403037  0.0  0.962000  100  85.298670  0  0  0  0  -150.000000
403038  0.0  0.962000  100  85.591607  0  0  0  0  -150.000000
403039  0.0  0.962000  100  85.887829  0  0  0  0  -150.000000
403040  0.0  0.962000  100  86.198283  0  0  0  0  -150.000000
403041  0.0  0.962000  100  86.474012  0  0  0  0  -150.000000
403042  0.0  0.962000  100  86.779978  0  0  0  0  -150.000000
403043  0.0  0.962000  100  87.074339  0  0  0  0  -150.000000
403044  0.0  0.962000  100  87.365389  0  0  0  0  -150.000000
403045  0.0  0.921000  100  87.838246  0  0  0  0  -150.000000
403046  0.0  0.921000  100  88.139659  0  0  0  0  -150.000000
403047  0.0  0.921000  100  88.477112  0  0  0  0  -150.000000
403048  0.0  0.921000  100  88.758376  0  0  0  0  -150.000000
403049  0.0  0.921000  100  89.070673  0  0  0  0  -150.000000
403050  0.0  0.921000  100  89.403054  0  0  0  0  -150.000000
403051  0.0  0.921000  100  89.706124  0  0  0  0  -150.000000
403052  0.0  0.921000  100  89.999904  0  0  0  0  -150.000000
403053  0.0  0.921000  100  90.331569  0  0  0  0  -150.000000
403054  0.0  0.921000  100  90.645983  0  0  0  0  -150.000000
403055  0.0  0.921000  100  90.949090  0  0  0  0  -150.000000
403056  0.0  0.877000  100  91.407354  0  0  0  0  -150.000000
403057  0.0  0.877000  100  91.721854  0  0  0  0  -150.000000
403058  0.0  0.877000  100  92.067576  0  0  0  0  -150.000000
403059  0.0  0.877000  100  92.373202  0  0  0  0  -150.000000
403060  0.0  0.877000  100  92.730952  0  0  0  0  -150.000000
403061  0.0  0.877000  100  93.035254  0  0  0  0  -150.000000
403062  0.0  0.877000  100  93.360329  0  0  0  0  -150.000000
403063  0.0  0.877000  100  93.686473  0  0  0  0  -150.000000
403064  0.0  0.877000  100  94.014633  0  0  0  0  -150.000000
403065  0.0  0.877000  100  94.342620  0  0  0  0  -150.000000
403066  0.0  0.877000  100  94.649953  0  0  0  0  -150.000000
403067  0.0  0.833000  100  95.254379  0  0  0  0  -150.000000
403068  0.0  0.833000  100  95.596856  0  0  0  0  -150.000000
403069  0.0  0.833000  100  95.949402  0  0  0  0  -150.000000
403070  0.0  0.833000  100  96.280944  0  0  0  0  -150.000000
403071  0.0  0.833000  100  96.638700  0  0  0  0  -150.000000
403072  0.0  0.833000  100  96.945345  0  0  0  0  -150.000000
403073  0.0  0.833000  100  97.305832  0  0  0  0  -150.000000
403074  0.0  0.833000  100  97.669838  0  0  0  0  -150.000000
403075  0.0  0.833000  100  98.008885  0  0  0  0  -150.000000
403076  0.0  0.833000  100  98.342003  0  0  0  0  -150.000000
403077  0.0  0.833000  100  98.715388  0  0  0  0  -150.000000
403078  0.0  0.791000  100  99.223284  0  0  0  0  -150.000000
403079  0.0  0.791000  100  99.564263  0  0  0  0  -150.000000
403080  0.0  0.791000  100  99.949093  0  0  0  0  -150.000000
403081  0.0  0.791000  100  100.267202  0  0  0  0  -150.000000
403082  0.0  0.791000  100  100.651396  0  0  0  0  -150.000000
403083  0.0  0.791000  100  100.991602  0  0  0  0  -150.000000
403084  0.0  0.791000  100  101.406727  0  0  0  0  -150.000000
403085  0.0  0.791000  100  101.715190  0  0  0  0  -150.000000
403086  0.0  0.791000  100  102.095620  0  0  0  0  -150.000000
403087  0.0  0.791000  100  102.461406  0  0  0  0  -150.000000
403088  0.0  0.791000  100  102.830780  0  0  0  0  -150.000000
403089  0.0  0.750000  100  103.538950  0  0  0  0  -150.000000
403090  0.0  0.750000  100  103.989036  0  0  0  0  -150.000000
403091  0.0  0.750000  100  104.365510  0  0  0  0  -150.000000
403092  0.0  0.750000  100  104.723393  0  0  0  0  -150.000000
403093  0.0  0.750000  100  105.102799  0  0  0  0  -150.000000
403094  0.0  0.750000  100  105.505158  0  0  0  0  -150.000000
403095  0.0  0.750000  100  105.878560  0  0  0  0  -150.000000
403096  0.0  0.750000  100  106.249407  0  0  0  0  -150.000000
403097  0.0  0.750000  100  106.648923  0  0  0  0  -150.000000
403098  0.0  0.750000  100  107.079570  0  0  0  0  -150.000000
403099  0.0  0.750000  100  107.483001  0  0  0  0  -150.000000
403100  0.0  0.710000  100  108.071572  0  0  0  0  -150.000000
403101  0.0  0.710000  100  108.477831  0  0  0  0  -150.000000
403102  0.0  0.710000  100  108.818868  0  0  0  0  -150.000000
403103  0.0  0.710000  100  109.244976  0  0  0  0  -150.000000
403104  0.0  0.710000  100  109.705142  0  0  0  0  -150.000000
403105  0.0  0.710000  100  110.083538  0  0  0  0  -150.000000
403106  0.0  0.710000  100  110.481199  0  0  0  0  -150.000000
403107  0.0  0.710000  100  110.880225  0  0  0  0  -150.000000
403108  0.0  0.710000  100  111.275558  0  0  0  0  -150.000000
403109  0.0  0.710000  100  111.696616  0  0  0  0  -150.000000
403110  0.0  0.710000  100  112.080432  0  0  0  0  -150.000000
  404200       0.0       0.25   100      90.0    0    0    0    0    0
404001  0.0  1.083000  100  74.629869  0  0  0  0  -30.000000
404002  0.0  1.083000  100  74.903480  0  0  0  0  -30.000000
404003  0.0  1.083000  100  75.153501  0  0  0  0  -30.000000
404004  0.0  1.083000  100  75.425710  0  0  0  0  -30.000000
404005  0.0  1.083000  100  75.677713  0  0  0  0  -30.000000
404006  0.0  1.083000  100  75.949268  0  0  0  0  -30.000000
404007  0.0  1.083000  100  76.223605  0  0  0  0  -30.000000
404008  0.0  1.083000  100  76.480276  0  0  0  0  -30.000000
404009  0.0  1.083000  100  76.735206  0  0  0  0  -30.000000
404010  0.0  1.083000  100  77.000212  0  0  0  0  -30.000000
404011  0.0  1.083000  100  77.267684  0  0  0  0  -30.000000
404012  0.0  1.047000  100  77.728285  0  0  0  0  -30.000000
404013  0.0  1.047000  100  78.012353  0  0  0  0  -30.000000
404014  0.0  1.047000  100  78.288124  0  0  0  0  -30.000000
404015  0.0  1.047000  100  78.544841  0  0  0  0  -30.000000
404016  0.0  1.047000  100  78.854205  0  0  0  0  -30.000000
404017  0.0  1.047000  100  79.124273  0  0  0  0  -30.000000
404018  0.0  1.047000  100  79.385944  0  0  0  0  -30.000000
404019  0.0  1.047000  100  79.663185  0  0  0  0  -30.000000
404020  0.0  1.047000  100  79.925623  0  0  0  0  -30.000000
404021  0.0  1.047000  100  80.214497  0  0  0  0  -30.000000
404022  0.0  1.047000  100  80.496562  0  0  0  0  -30.000000
404023  0.0  1.005000  100  80.978472  0  0  0  0  -30.000000
404024  0.0  1.005000  100  81.249723  0  0  0  0  -30.000000
404025  0.0  1.005000  100  81.546663  0  0  0  0  -30.000000
404026  0.0  1.005000  100  81.855198  0  0  0  0  -30.000000
404027  0.0  1.005000  100  82.120827  0  0  0  0  -30.000000
404028  0.0  1.005000  100  82.411578  0  0  0  0  -30.000000
404029  0.0  1.005000  100  82.697462  0  0  0  0  -30.000000
404030  0.0  1.005000  100  82.972840  0  0  0  0  -30.000000
404031  0.0  1.005000  100  83.253347  0  0  0  0  -30.000000
404032  0.0  1.005000  100  83.534483  0  0  0  0  -30.000000
404033  0.0  1.005000  100  83.826537  0  0  0  0  -30.000000
404034  0.0  0.962000  100  84.252199  0  0  0  0  -30.000000
404035  0.0  0.962000  100  84.552654  0  0  0  0  -30.000000
404036  0.0  0.962000  100  84.854934  0  0  0  0  -30.000000
404037  0.0  0.962000  100  85.147602  0  0  0  0  -30.000000
404038  0.0  0.962000  100  85.440306  0  0  0  0  -30.000000
404039  0.0  0.962000  100  85.748791  0  0  0  0  -30.000000
404040  0.0  0.962000  100  86.033959  0  0  0  0  -30.000000
404041  0.0  0.962000  100  86.317843  0  0  0  0  -30.000000
404042  0.0  0.962000  100  86.635252  0  0  0  0  -30.000000
404043  0.0  0.962000  100  86.941310  0  0  0  0  -30.000000
404044  0.0  0.962000  100  87.237334  0  0  0  0  -30.000000
404045  0.0  0.921000  100  87.721291  0  0  0  0  -30.000000
404046  0.0  0.921000  100  88.045733  0  0  0  0  -30.000000
404047  0.0  0.921000  100  88.329618  0  0  0  0  -30.000000
404048  0.0  0.921000  100  88.645198  0  0  0  0  -30.000000
404049  0.0  0.921000  100  88.965905  0  0  0  0  -30.000000
404050  0.0  0.921000  100  89.241749  0  0  0  0  -30.000000
404051  0.0  0.921000  100  89.566629  0  0  0  0  -30.000000
404052  0.0  0.921000  100  89.895155  0  0  0  0  -30.000000
404053  0.0  0.921000  100  90.188805  0  0  0  0  -30.000000
404054  0.0  0.921000  100  90.530993  0  0  0  0  -30.000000
404055  0.0  0.921000  100  90.825579  0  0  0  0  -30.000000
404056  0.0  0.877000  100  91.534134  0  0  0  0  -30.000000
404057  0.0  0.877000  100  91.856023  0  0  0  0  -30.000000
404058  0.0  0.877000  100  92.184147  0  0  0  0  -30.000000
404059  0.0  0.877000  100  92.483528  0  0  0  0  -30.000000
404060  0.0  0.877000  100  92.820889  0  0  0  0  -30.000000
404061  0.0  0.877000  100  93.173925  0  0  0  0  -30.000000
404062  0.0  0.877000  100  93.509798  0  0  0  0  -30.000000
404063  0.0  0.877000  100  93.789030  0  0  0  0  -30.000000
404064  0.0  0.877000  100  94.137830  0  0  0  0  -30.000000
404065  0.0  0.877000  100  94.469588  0  0  0  0  -30.000000
404066  0.0  0.877000  100  94.767999  0  0  0  0  -30.000000
404067  0.0  0.833000  100  95.127554  0  0  0  0  -30.000000
404068  0.0  0.833000  100  95.460025  0  0  0  0  -30.000000
404069  0.0  0.833000  100  95.788773  0  0  0  0  -30.000000
404070  0.0  0.833000  100  96.137237  0  0  0  0  -30.000000
404071  0.0  0.833000  100  96.513465  0  0  0  0  -30.000000
404072  0.0  0.833000  100  96.781941  0  0  0  0  -30.000000
404073  0.0  0.833000  100  97.181503  0  0  0  0  -30.000000
404074  0.0  0.833000  100  97.519268  0  0  0  0  -30.000000
404075  0.0  0.833000  100  97.857712  0  0  0  0  -30.000000
404076  0.0  0.833000  100  98.197555  0  0  0  0  -30.000000
404077  0.0  0.833000  100  98.544625  0  0  0  0  -30.000000
404078  0.0  0.791000  100  99.132990  0  0  0  0  -30.000000
404079  0.0  0.791000  100  99.503462  0  0  0  0  -30.000000
404080  0.0  0.791000  100  99.827499  0  0  0  0  -30.000000
404081  0.0  0.791000  100  100.233605  0  0  0  0  -30.000000
404082  0.0  0.791000  100  100.568729  0  0  0  0  -30.000000
404083  0.0  0.791000  100  100.943431  0  0  0  0  -30.000000
404084  0.0  0.791000  100  101.308005  0  0  0  0  -30.000000
404085  0.0  0.791000  100  101.653877  0  0  0  0  -30.000000
404086  0.0  0.791000  100  102.019009  0  0  0  0  -30.000000
404087  0.0  0.791000  100  102.353156  0  0  0  0  -30.000000
404088  0.0  0.791000  100  102.783423  0  0  0  0  -30.000000
404089  0.0  0.750000  100  103.634628  0  0  0  0  -30.000000
404090  0.0  0.750000  100  104.035186  0  0  0  0  -30.000000
404091  0.0  0.750000  100  104.365922  0  0  0  0  -30.000000
404092  0.0  0.750000  100  104.805468  0  0  0  0  -30.000000
404093  0.0  0.750000  100  105.173873  0  0  0  0  -30.000000
404094  0.0  0.750000  100  105.595812  0  0  0  0  -30.000000
404095  0.0  0.750000  100  105.913155  0  0  0  0  -30.000000
404096  0.0  0.750000  100  106.298214  0  0  0  0  -30.000000
404097  0.0  0.750000  100  106.698521  0  0  0  0  -30.000000
404098  0.0  0.750000  100  107.117680  0  0  0  0  -30.000000
404099  0.0  0.750000  100  107.437756  0  0  0  0  -30.000000
404100  0.0  0.710000  100  108.256873  0  0  0  0  -30.000000
404101  0.0  0.710000  100  108.615890  0  0  0  0  -30.000000
404102  0.0  0.710000  100  108.992588  0  0  0  0  -30.000000
404103  0.0  0.710000  100  109.418977  0  0  0  0  -30.000000
404104  0.0  0.710000  100  109.816100  0  0  0  0  -30.000000
404105  0.0  0.710000  100  110.237535  0  0  0  0  -30.000000
404106  0.0  0.710000  100  110.622410  0  0  0  0  -30.000000
404107  0.0  0.710000  100  111.052950  0  0  0  0  -30.000000
404108  0.0  0.710000  100  111.468216  0  0  0  0  -30.000000
404109  0.0  0.710000  100  111.871718  0  0  0  0  -30.000000
404110  0.0  0.710000  100  112.212001  0  0  0  0  -30.000000
  405200       0.0       0.25   100      90.0    0    0    0    0    0
405001  0.0  1.083000  100  74.647215  0  0  0  0  0.000000
405002  0.0  1.083000  100  74.895167  0  0  0  0  0.000000
405003  0.0  1.083000  100  75.201508  0  0  0  0  0.000000
405004  0.0  1.083000  100  75.458628  0  0  0  0  0.000000
405005  0.0  1.083000  100  75.725520  0  0  0  0  0.000000
405006  0.0  1.083000  100  76.001795  0  0  0  0  0.000000
405007  0.0  1.083000  100  76.240194  0  0  0  0  0.000000
405008  0.0  1.083000  100  76.544127  0  0  0  0  0.000000
405009  0.0  1.083000  100  76.782035  0  0  0  0  0.000000
405010  0.0  1.083000  100  77.049712  0  0  0  0  0.000000
405011  0.0  1.083000  100  77.316816  0  0  0  0  0.000000
405012  0.0  1.047000  100  77.867710  0  0  0  0  0.000000
405013  0.0  1.047000  100  78.118672  0  0  0  0  0.000000
405014  0.0  1.047000  100  78.398138  0  0  0  0  0.000000
405015  0.0  1.047000  100  78.681834  0  0  0  0  0.000000
405016  0.0  1.047000  100  78.932270  0  0  0  0  0.000000
405017  0.0  1.047000  100  79.237912  0  0  0  0  0.000000
405018  0.0  1.047000  100  79.504744  0  0  0  0  0.000000
405019  0.0  1.047000  100  79.756997  0  0  0  0  0.000000
405020  0.0  1.047000  100  80.049986  0  0  0  0  0.000000
405021  0.0  1.047000  100  80.320602  0  0  0  0  0.000000
405022  0.0  1.047000  100  80.618460  0  0  0  0  0.000000
405023  0.0  1.005000  100  81.063411  0  0  0  0  0.000000
405024  0.0  1.005000  100  81.349866  0  0  0  0  0.000000
405025  0.0  1.005000  100  81.637484  0  0  0  0  0.000000
405026  0.0  1.005000  100  81.924228  0  0  0  0  0.000000
405027  0.0  1.005000  100  82.169935  0  0  0  0  0.000000
405028  0.0  1.005000  100  82.488620  0  0  0  0  0.000000
405029  0.0  1.005000  100  82.730983  0  0  0  0  0.000000
405030  0.0  1.005000  100  83.023841  0  0  0  0  0.000000
405031  0.0  1.005000  100  83.332739  0  0  0  0  0.000000
405032  0.0  1.005000  100  83.631089  0  0  0  0  0.000000
405033  0.0  1.005000  100  83.873809  0  0  0  0  0.000000
405034  0.0  0.962000  100  84.269288  0  0  0  0  0.000000
405035  0.0  0.962000  100  84.603855  0  0  0  0  0.000000
405036  0.0  0.962000  100  84.877861  0  0  0  0  0.000000
405037  0.0  0.962000  100  85.179423  0  0  0  0  0.000000
405038  0.0  0.962000  100  85.500740  0  0  0  0  0.000000
405039  0.0  0.962000  100  85.809855  0  0  0  0  0.000000
405040  0.0  0.962000  100  86.086841  0  0  0  0  0.000000
405041  0.0  0.962000  100  86.365218  0  0  0  0  0.000000
405042  0.0  0.962000  100  86.643856  0  0  0  0  0.000000
405043  0.0  0.962000  100  86.979147  0  0  0  0  0.000000
405044  0.0  0.962000  100  87.275171  0  0  0  0  0.000000
405045  0.0  0.921000  100  87.788611  0  0  0  0  0.000000
405046  0.0  0.921000  100  88.132920  0  0  0  0  0.000000
405047  0.0  0.921000  100  88.438138  0  0  0  0  0.000000
405048  0.0  0.921000  100  88.746055  0  0  0  0  0.000000
405049  0.0  0.921000  100  89.059517  0  0  0  0  0.000000
405050  0.0  0.921000  100  89.369654  0  0  0  0  0.000000
405051  0.0  0.921000  100  89.689514  0  0  0  0  0.000000
405052  0.0  0.921000  100  89.973140  0  0  0  0  0.000000
405053  0.0  0.921000  100  90.305492  0  0  0  0  0.000000
405054  0.0  0.921000  100  90.606236  0  0  0  0  0.000000
405055  0.0  0.921000  100  90.955825  0  0  0  0  0.000000
405056  0.0  0.877000  100  91.411220  0  0  0  0  0.000000
405057  0.0  0.877000  100  91.686408  0  0  0  0  0.000000
405058  0.0  0.877000  100  92.024261  0  0  0  0  0.000000
405059  0.0  0.877000  100  92.377418  0  0  0  0  0.000000
405060  0.0  0.877000  100  92.690217  0  0  0  0  0.000000
405061  0.0  0.877000  100  93.036528  0  0  0  0  0.000000
405062  0.0  0.877000  100  93.304366  0  0  0  0  0.000000
405063  0.0  0.877000  100  93.671452  0  0  0  0  0.000000
405064  0.0  0.877000  100  93.979720  0  0  0  0  0.000000
