Number of detectors, Number of user table parameters/detector                   
6280 6
Det# Delta      L2      Code 2theta  dcode eff_fac effc  res      dtime  phi    
503044  -1.00   1.3755  900   94.892  2.0  1.25000  1.0  0.00550  3.00   19.800
503045  -1.00   1.3832  900   94.671  2.0  1.25000  1.0  0.00550  3.00   19.800
503046  -1.00   1.3755  900   94.482  2.0  1.25000  1.0  0.00550  3.00   19.800
503047  -1.00   1.3832  900   94.269  2.0  1.25000  1.0  0.00550  3.00   19.800
503048  -1.00   1.3755  900   94.071  2.0  1.25000  1.0  0.00550  3.00   19.800
503049  -1.00   1.3832  900   93.847  2.0  1.25000  1.0  0.00550  3.00   19.800
503050  -1.00   1.3755  900   93.648  2.0  1.25000  1.0  0.00550  3.00   19.800
503051  -1.00   1.3832  900   93.430  2.0  1.25000  1.0  0.00550  3.00   19.800
503052  -1.00   1.3755  900   93.235  2.0  1.25000  1.0  0.00550  3.00   19.800
503053  -1.00   1.3832  900   93.020  2.0  1.25000  1.0  0.00550  3.00   19.800
503054  -1.00   1.3755  900   92.817  2.0  1.25000  1.0  0.00550  3.00   19.800
503055  -1.00   1.3832  900   92.600  2.0  1.25000  1.0  0.00550  3.00   19.800
503056  -1.00   1.3755  900   92.398  2.0  1.25000  1.0  0.00550  3.00   19.800
503057  -1.00   1.3832  900   92.171  2.0  1.25000  1.0  0.00550  3.00   19.800
503058  -1.00   1.3755  900   91.977  2.0  1.25000  1.0  0.00550  3.00   19.800
503059  -1.00   1.3832  900   91.753  2.0  1.25000  1.0  0.00550  3.00   19.800
503060  -1.00   1.3755  900   91.548  2.0  1.25000  1.0  0.00550  3.00   19.800
503061  -1.00   1.3832  900   91.332  2.0  1.25000  1.0  0.00550  3.00   19.800
503062  -1.00   1.3755  900   91.130  2.0  1.25000  1.0  0.00550  3.00   19.800
503063  -1.00   1.3832  900   90.914  2.0  1.25000  1.0  0.00550  3.00   19.800
503064  -1.00   1.3755  900   90.707  2.0  1.25000  1.0  0.00550  3.00   19.800
503065  -1.00   1.3832  900   90.486  2.0  1.25000  1.0  0.00550  3.00   19.800
503066  -1.00   1.3755  900   90.298  2.0  1.25000  1.0  0.00550  3.00   19.800
503067  -1.00   1.3832  900   90.084  2.0  1.25000  1.0  0.00550  3.00   19.800
503068  -1.00   1.3755  900   89.896  2.0  1.25000  1.0  0.00550  3.00   19.800
503069  -1.00   1.3832  900   89.670  2.0  1.25000  1.0  0.00550  3.00   19.800
503070  -1.00   1.3755  900   89.483  2.0  1.25000  1.0  0.00550  3.00   19.800
503071  -1.00   1.3832  900   89.265  2.0  1.25000  1.0  0.00550  3.00   19.800
503072  -1.00   1.3755  900   89.057  2.0  1.25000  1.0  0.00550  3.00   19.800
503073  -1.00   1.3832  900   88.836  2.0  1.25000  1.0  0.00550  3.00   19.800
503074  -1.00   1.3755  900   88.632  2.0  1.25000  1.0  0.00550  3.00   19.800
503075  -1.00   1.3832  900   88.415  2.0  1.25000  1.0  0.00550  3.00   19.800
503076  -1.00   1.3755  900   88.220  2.0  1.25000  1.0  0.00550  3.00   19.800
503077  -1.00   1.3832  900   88.009  2.0  1.25000  1.0  0.00550  3.00   19.800
503078  -1.00   1.3755  900   87.811  2.0  1.25000  1.0  0.00550  3.00   19.800
503079  -1.00   1.3832  900   87.588  2.0  1.25000  1.0  0.00550  3.00   19.800
503080  -1.00   1.3755  900   87.392  2.0  1.25000  1.0  0.00550  3.00   19.800
503081  -1.00   1.3832  900   87.163  2.0  1.25000  1.0  0.00550  3.00   19.800
503082  -1.00   1.3755  900   86.966  2.0  1.25000  1.0  0.00550  3.00   19.800
503083  -1.00   1.3832  900   86.755  2.0  1.25000  1.0  0.00550  3.00   19.800
503084  -1.00   1.3755  900   86.564  2.0  1.25000  1.0  0.00550  3.00   19.800
503085  -1.00   1.3832  900   86.350  2.0  1.25000  1.0  0.00550  3.00   19.800
503086  -1.00   1.3755  900   86.145  2.0  1.25000  1.0  0.00550  3.00   19.800
503087  -1.00   1.3832  900   85.928  2.0  1.25000  1.0  0.00550  3.00   19.800
503088  -1.00   1.3755  900   85.737  2.0  1.25000  1.0  0.00550  3.00   19.800
503089  -1.00   1.3832  900   85.514  2.0  1.25000  1.0  0.00550  3.00   19.800
503090  -1.00   1.3755  900   85.316  2.0  1.25000  1.0  0.00550  3.00   19.800
503091  -1.00   1.3832  900   85.092  2.0  1.25000  1.0  0.00550  3.00   19.800
503092  -1.00   1.3755  900   84.883  2.0  1.25000  1.0  0.00550  3.00   19.800
503093  -1.00   1.3832  900   84.668  2.0  1.25000  1.0  0.00550  3.00   19.800
503094  -1.00   1.3755  900   84.483  2.0  1.25000  1.0  0.00550  3.00   19.800
503095  -1.00   1.3832  900   84.271  2.0  1.25000  1.0  0.00550  3.00   19.800
503096  -1.00   1.3755  900   84.075  2.0  1.25000  1.0  0.00550  3.00   19.800
503097  -1.00   1.3832  900   83.851  2.0  1.25000  1.0  0.00550  3.00   19.800
503098  -1.00   1.3755  900   83.644  2.0  1.25000  1.0  0.00550  3.00   19.800
503099  -1.00   1.3832  900   83.423  2.0  1.25000  1.0  0.00550  3.00   19.800
503100  -1.00   1.3755  900   83.228  2.0  1.25000  1.0  0.00550  3.00   19.800
503101  -1.00   1.3832  900   83.003  2.0  1.25000  1.0  0.00550  3.00   19.800
503102  -1.00   1.3755  900   82.797  2.0  1.25000  1.0  0.00550  3.00   19.800
503103  -1.00   1.3832  900   82.589  2.0  1.25000  1.0  0.00550  3.00   19.800
503104  -1.00   1.3755  900   82.395  2.0  1.25000  1.0  0.00550  3.00   19.800
503105  -1.00   1.3832  900   82.167  2.0  1.25000  1.0  0.00550  3.00   19.800
503106  -1.00   1.3755  900   81.975  2.0  1.25000  1.0  0.00550  3.00   19.800
503107  -1.00   1.3832  900   81.762  2.0  1.25000  1.0  0.00550  3.00   19.800
503108  -1.00   1.3755  900   81.561  2.0  1.25000  1.0  0.00550  3.00   19.800
503109  -1.00   1.3832  900   81.338  2.0  1.25000  1.0  0.00550  3.00   19.800
503110  -1.00   1.3755  900   81.135  2.0  1.25000  1.0  0.00550  3.00   19.800
503111  -1.00   1.3832  900   80.913  2.0  1.25000  1.0  0.00550  3.00   19.800
503112  -1.00   1.3755  900   80.718  2.0  1.25000  1.0  0.00550  3.00   19.800
503113  -1.00   1.3832  900   80.500  2.0  1.25000  1.0  0.00550  3.00   19.800
503114  -1.00   1.3755  900   80.308  2.0  1.25000  1.0  0.00550  3.00   19.800
503115  -1.00   1.3832  900   80.089  2.0  1.25000  1.0  0.00550  3.00   19.800
503116  -1.00   1.3755  900   79.897  2.0  1.25000  1.0  0.00550  3.00   19.800
503117  -1.00   1.3832  900   79.677  2.0  1.25000  1.0  0.00550  3.00   19.800
503118  -1.00   1.3755  900   79.475  2.0  1.25000  1.0  0.00550  3.00   19.800
503119  -1.00   1.3832  900   79.261  2.0  1.25000  1.0  0.00550  3.00   19.800
503120  -1.00   1.3755  900   79.076  2.0  1.25000  1.0  0.00550  3.00   19.800
503201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504001  -1.00   1.3832  900  103.931  2.0  1.25000  1.0  0.00550  3.00    9.900
504002  -1.00   1.3755  900  103.732  2.0  1.25000  1.0  0.00550  3.00    9.900
504003  -1.00   1.3832  900  103.507  2.0  1.25000  1.0  0.00550  3.00    9.900
504004  -1.00   1.3755  900  103.322  2.0  1.25000  1.0  0.00550  3.00    9.900
504005  -1.00   1.3832  900  103.085  2.0  1.25000  1.0  0.00550  3.00    9.900
504006  -1.00   1.3755  900  102.882  2.0  1.25000  1.0  0.00550  3.00    9.900
504007  -1.00   1.3832  900  102.666  2.0  1.25000  1.0  0.00550  3.00    9.900
504008  -1.00   1.3755  900  102.478  2.0  1.25000  1.0  0.00550  3.00    9.900
504009  -1.00   1.3832  900  102.256  2.0  1.25000  1.0  0.00550  3.00    9.900
504010  -1.00   1.3755  900  102.060  2.0  1.25000  1.0  0.00550  3.00    9.900
504011  -1.00   1.3832  900  101.837  2.0  1.25000  1.0  0.00550  3.00    9.900
504012  -1.00   1.3755  900  101.648  2.0  1.25000  1.0  0.00550  3.00    9.900
504013  -1.00   1.3832  900  101.419  2.0  1.25000  1.0  0.00550  3.00    9.900
504014  -1.00   1.3755  900  101.225  2.0  1.25000  1.0  0.00550  3.00    9.900
504015  -1.00   1.3832  900  100.994  2.0  1.25000  1.0  0.00550  3.00    9.900
504016  -1.00   1.3755  900  100.799  2.0  1.25000  1.0  0.00550  3.00    9.900
504017  -1.00   1.3832  900  100.586  2.0  1.25000  1.0  0.00550  3.00    9.900
504018  -1.00   1.3755  900  100.395  2.0  1.25000  1.0  0.00550  3.00    9.900
504019  -1.00   1.3832  900  100.186  2.0  1.25000  1.0  0.00550  3.00    9.900
504020  -1.00   1.3755  900   99.988  2.0  1.25000  1.0  0.00550  3.00    9.900
504021  -1.00   1.3832  900   99.765  2.0  1.25000  1.0  0.00550  3.00    9.900
504022  -1.00   1.3755  900   99.560  2.0  1.25000  1.0  0.00550  3.00    9.900
504023  -1.00   1.3832  900   99.338  2.0  1.25000  1.0  0.00550  3.00    9.900
504024  -1.00   1.3755  900   99.152  2.0  1.25000  1.0  0.00550  3.00    9.900
504025  -1.00   1.3832  900   98.923  2.0  1.25000  1.0  0.00550  3.00    9.900
504026  -1.00   1.3755  900   98.721  2.0  1.25000  1.0  0.00550  3.00    9.900
504027  -1.00   1.3832  900   98.507  2.0  1.25000  1.0  0.00550  3.00    9.900
504028  -1.00   1.3755  900   98.315  2.0  1.25000  1.0  0.00550  3.00    9.900
504029  -1.00   1.3832  900   98.099  2.0  1.25000  1.0  0.00550  3.00    9.900
504030  -1.00   1.3755  900   97.911  2.0  1.25000  1.0  0.00550  3.00    9.900
504031  -1.00   1.3832  900   97.667  2.0  1.25000  1.0  0.00550  3.00    9.900
504032  -1.00   1.3755  900   97.466  2.0  1.25000  1.0  0.00550  3.00    9.900
504033  -1.00   1.3832  900   97.255  2.0  1.25000  1.0  0.00550  3.00    9.900
504034  -1.00   1.3755  900   97.064  2.0  1.25000  1.0  0.00550  3.00    9.900
504035  -1.00   1.3832  900   96.841  2.0  1.25000  1.0  0.00550  3.00    9.900
504036  -1.00   1.3755  900   96.645  2.0  1.25000  1.0  0.00550  3.00    9.900
504037  -1.00   1.3832  900   96.418  2.0  1.25000  1.0  0.00550  3.00    9.900
504038  -1.00   1.3755  900   96.226  2.0  1.25000  1.0  0.00550  3.00    9.900
504039  -1.00   1.3832  900   95.999  2.0  1.25000  1.0  0.00550  3.00    9.900
504040  -1.00   1.3755  900   95.799  2.0  1.25000  1.0  0.00550  3.00    9.900
504041  -1.00   1.3832  900   95.571  2.0  1.25000  1.0  0.00550  3.00    9.900
504042  -1.00   1.3755  900   95.380  2.0  1.25000  1.0  0.00550  3.00    9.900
504043  -1.00   1.3832  900   21.127  2.0  1.25000  1.0  0.00550  3.00    9.900
504044  -1.00   1.3755  900   94.962  2.0  1.25000  1.0  0.00550  3.00    9.900
504045  -1.00   1.3832  900   94.747  2.0  1.25000  1.0  0.00550  3.00    9.900
504046  -1.00   1.3755  900   94.562  2.0  1.25000  1.0  0.00550  3.00    9.900
504047  -1.00   1.3832  900   94.335  2.0  1.25000  1.0  0.00550  3.00    9.900
504048  -1.00   1.3755  900   94.100  2.0  1.25000  1.0  0.00550  3.00    9.900
504049  -1.00   1.3832  900   93.905  2.0  1.25000  1.0  0.00550  3.00    9.900
504050  -1.00   1.3755  900   93.703  2.0  1.25000  1.0  0.00550  3.00    9.900
504051  -1.00   1.3832  900   93.484  2.0  1.25000  1.0  0.00550  3.00    9.900
504052  -1.00   1.3755  900   93.298  2.0  1.25000  1.0  0.00550  3.00    9.900
504053  -1.00   1.3832  900   93.074  2.0  1.25000  1.0  0.00550  3.00    9.900
504054  -1.00   1.3755  900   92.877  2.0  1.25000  1.0  0.00550  3.00    9.900
504055  -1.00   1.3832  900   92.633  2.0  1.25000  1.0  0.00550  3.00    9.900
504056  -1.00   1.3755  900   92.425  2.0  1.25000  1.0  0.00550  3.00    9.900
504057  -1.00   1.3832  900   92.222  2.0  1.25000  1.0  0.00550  3.00    9.900
504058  -1.00   1.3755  900   92.021  2.0  1.25000  1.0  0.00550  3.00    9.900
504059  -1.00   1.3832  900   91.812  2.0  1.25000  1.0  0.00550  3.00    9.900
504060  -1.00   1.3755  900   91.611  2.0  1.25000  1.0  0.00550  3.00    9.900
504061  -1.00   1.3832  900   91.390  2.0  1.25000  1.0  0.00550  3.00    9.900
504062  -1.00   1.3755  900   91.204  2.0  1.25000  1.0  0.00550  3.00    9.900
504063  -1.00   1.3832  900   90.980  2.0  1.25000  1.0  0.00550  3.00    9.900
504064  -1.00   1.3755  900   90.774  2.0  1.25000  1.0  0.00550  3.00    9.900
504065  -1.00   1.3832  900   90.547  2.0  1.25000  1.0  0.00550  3.00    9.900
504066  -1.00   1.3755  900   90.353  2.0  1.25000  1.0  0.00550  3.00    9.900
504067  -1.00   1.3832  900   90.148  2.0  1.25000  1.0  0.00550  3.00    9.900
504068  -1.00   1.3755  900   89.958  2.0  1.25000  1.0  0.00550  3.00    9.900
504069  -1.00   1.3832  900   89.733  2.0  1.25000  1.0  0.00550  3.00    9.900
504070  -1.00   1.3755  900   89.540  2.0  1.25000  1.0  0.00550  3.00    9.900
504071  -1.00   1.3832  900   89.314  2.0  1.25000  1.0  0.00550  3.00    9.900
504072  -1.00   1.3755  900   89.112  2.0  1.25000  1.0  0.00550  3.00    9.900
504073  -1.00   1.3832  900   88.893  2.0  1.25000  1.0  0.00550  3.00    9.900
504074  -1.00   1.3755  900   88.681  2.0  1.25000  1.0  0.00550  3.00    9.900
504075  -1.00   1.3832  900   88.472  2.0  1.25000  1.0  0.00550  3.00    9.900
504076  -1.00   1.3755  900   88.287  2.0  1.25000  1.0  0.00550  3.00    9.900
504077  -1.00   1.3832  900   88.065  2.0  1.25000  1.0  0.00550  3.00    9.900
504078  -1.00   1.3755  900   87.865  2.0  1.25000  1.0  0.00550  3.00    9.900
504079  -1.00   1.3832  900   87.646  2.0  1.25000  1.0  0.00550  3.00    9.900
504080  -1.00   1.3755  900   87.446  2.0  1.25000  1.0  0.00550  3.00    9.900
504081  -1.00   1.3832  900   87.222  2.0  1.25000  1.0  0.00550  3.00    9.900
504082  -1.00   1.3755  900   87.026  2.0  1.25000  1.0  0.00550  3.00    9.900
504083  -1.00   1.3832  900   86.807  2.0  1.25000  1.0  0.00550  3.00    9.900
504084  -1.00   1.3755  900   86.610  2.0  1.25000  1.0  0.00550  3.00    9.900
504085  -1.00   1.3832  900   86.398  2.0  1.25000  1.0  0.00550  3.00    9.900
504086  -1.00   1.3755  900   86.205  2.0  1.25000  1.0  0.00550  3.00    9.900
504087  -1.00   1.3832  900   85.986  2.0  1.25000  1.0  0.00550  3.00    9.900
504088  -1.00   1.3755  900   85.782  2.0  1.25000  1.0  0.00550  3.00    9.900
504089  -1.00   1.3832  900   85.561  2.0  1.25000  1.0  0.00550  3.00    9.900
504090  -1.00   1.3755  900   85.366  2.0  1.25000  1.0  0.00550  3.00    9.900
504091  -1.00   1.3832  900   85.146  2.0  1.25000  1.0  0.00550  3.00    9.900
504092  -1.00   1.3755  900   84.945  2.0  1.25000  1.0  0.00550  3.00    9.900
504093  -1.00   1.3832  900   84.726  2.0  1.25000  1.0  0.00550  3.00    9.900
504094  -1.00   1.3755  900   84.524  2.0  1.25000  1.0  0.00550  3.00    9.900
504095  -1.00   1.3832  900   84.311  2.0  1.25000  1.0  0.00550  3.00    9.900
504096  -1.00   1.3755  900   84.114  2.0  1.25000  1.0  0.00550  3.00    9.900
504097  -1.00   1.3832  900   83.892  2.0  1.25000  1.0  0.00550  3.00    9.900
504098  -1.00   1.3755  900   83.692  2.0  1.25000  1.0  0.00550  3.00    9.900
504099  -1.00   1.3832  900   83.476  2.0  1.25000  1.0  0.00550  3.00    9.900
504100  -1.00   1.3755  900   83.279  2.0  1.25000  1.0  0.00550  3.00    9.900
504101  -1.00   1.3832  900   83.068  2.0  1.25000  1.0  0.00550  3.00    9.900
504102  -1.00   1.3755  900   82.864  2.0  1.25000  1.0  0.00550  3.00    9.900
504103  -1.00   1.3832  900   82.646  2.0  1.25000  1.0  0.00550  3.00    9.900
504104  -1.00   1.3755  900   82.457  2.0  1.25000  1.0  0.00550  3.00    9.900
504105  -1.00   1.3832  900   82.239  2.0  1.25000  1.0  0.00550  3.00    9.900
504106  -1.00   1.3755  900   82.035  2.0  1.25000  1.0  0.00550  3.00    9.900
504107  -1.00   1.3832  900   81.816  2.0  1.25000  1.0  0.00550  3.00    9.900
504108  -1.00   1.3755  900   81.617  2.0  1.25000  1.0  0.00550  3.00    9.900
504109  -1.00   1.3832  900   81.394  2.0  1.25000  1.0  0.00550  3.00    9.900
504110  -1.00   1.3755  900   81.193  2.0  1.25000  1.0  0.00550  3.00    9.900
504111  -1.00   1.3832  900   80.983  2.0  1.25000  1.0  0.00550  3.00    9.900
504112  -1.00   1.3755  900   80.781  2.0  1.25000  1.0  0.00550  3.00    9.900
504113  -1.00   1.3832  900   80.554  2.0  1.25000  1.0  0.00550  3.00    9.900
504114  -1.00   1.3755  900   80.365  2.0  1.25000  1.0  0.00550  3.00    9.900
504115  -1.00   1.3832  900   80.141  2.0  1.25000  1.0  0.00550  3.00    9.900
504116  -1.00   1.3755  900   79.934  2.0  1.25000  1.0  0.00550  3.00    9.900
504117  -1.00   1.3832  900   79.728  2.0  1.25000  1.0  0.00550  3.00    9.900
504118  -1.00   1.3755  900   79.532  2.0  1.25000  1.0  0.00550  3.00    9.900
504119  -1.00   1.3832  900   79.319  2.0  1.25000  1.0  0.00550  3.00    9.900
504120  -1.00   1.3755  900   79.124  2.0  1.25000  1.0  0.00550  3.00    9.900
504201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
505200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
505001  -1.00   1.3832  900  103.914  2.0  1.25000  1.0  0.00550  3.00    0.000
505002  -1.00   1.3755  900  103.698  2.0  1.25000  1.0  0.00550  3.00    0.000
505003  -1.00   1.3832  900  103.473  2.0  1.25000  1.0  0.00550  3.00    0.000
505004  -1.00   1.3755  900  103.287  2.0  1.25000  1.0  0.00550  3.00    0.000
505005  -1.00   1.3832  900  103.059  2.0  1.25000  1.0  0.00550  3.00    0.000
505006  -1.00   1.3755  900  102.858  2.0  1.25000  1.0  0.00550  3.00    0.000
505007  -1.00   1.3832  900  102.639  2.0  1.25000  1.0  0.00550  3.00    0.000
505008  -1.00   1.3755  900  102.445  2.0  1.25000  1.0  0.00550  3.00    0.000
505009  -1.00   1.3832  900  102.219  2.0  1.25000  1.0  0.00550  3.00    0.000
505010  -1.00   1.3755  900  102.027  2.0  1.25000  1.0  0.00550  3.00    0.000
505011  -1.00   1.3832  900  101.798  2.0  1.25000  1.0  0.00550  3.00    0.000
505012  -1.00   1.3755  900  101.599  2.0  1.25000  1.0  0.00550  3.00    0.000
505013  -1.00   1.3832  900  101.387  2.0  1.25000  1.0  0.00550  3.00    0.000
505014  -1.00   1.3755  900  101.197  2.0  1.25000  1.0  0.00550  3.00    0.000
505015  -1.00   1.3832  900  100.968  2.0  1.25000  1.0  0.00550  3.00    0.000
505016  -1.00   1.3755  900  100.772  2.0  1.25000  1.0  0.00550  3.00    0.000
505017  -1.00   1.3832  900  100.551  2.0  1.25000  1.0  0.00550  3.00    0.000
505018  -1.00   1.3755  900  100.363  2.0  1.25000  1.0  0.00550  3.00    0.000
505019  -1.00   1.3832  900  100.134  2.0  1.25000  1.0  0.00550  3.00    0.000
505020  -1.00   1.3755  900   99.937  2.0  1.25000  1.0  0.00550  3.00    0.000
505021  -1.00   1.3832  900   99.716  2.0  1.25000  1.0  0.00550  3.00    0.000
505022  -1.00   1.3755  900   99.522  2.0  1.25000  1.0  0.00550  3.00    0.000
505023  -1.00   1.3832  900   99.299  2.0  1.25000  1.0  0.00550  3.00    0.000
505024  -1.00   1.3755  900   99.101  2.0  1.25000  1.0  0.00550  3.00    0.000
505025  -1.00   1.3832  900   98.885  2.0  1.25000  1.0  0.00550  3.00    0.000
505026  -1.00   1.3755  900   98.691  2.0  1.25000  1.0  0.00550  3.00    0.000
505027  -1.00   1.3832  900   98.472  2.0  1.25000  1.0  0.00550  3.00    0.000
505028  -1.00   1.3755  900   98.266  2.0  1.25000  1.0  0.00550  3.00    0.000
505029  -1.00   1.3832  900   98.053  2.0  1.25000  1.0  0.00550  3.00    0.000
505030  -1.00   1.3755  900   97.864  2.0  1.25000  1.0  0.00550  3.00    0.000
505031  -1.00   1.3832  900   97.635  2.0  1.25000  1.0  0.00550  3.00    0.000
505032  -1.00   1.3755  900   97.444  2.0  1.25000  1.0  0.00550  3.00    0.000
505033  -1.00   1.3832  900   97.215  2.0  1.25000  1.0  0.00550  3.00    0.000
505034  -1.00   1.3755  900   97.035  2.0  1.25000  1.0  0.00550  3.00    0.000
