Number of entries, Number of user table parameters                              
        9870           6
Detector Delta      L2 Code   2theta dcode eff_fac effc      res dtime      phi 
407048  -1.00   1.1946  900   61.683  2.0  1.25000  1.0   0.00200  3.00  -38.100
407049  -1.00   1.2020  900   61.369  2.0  1.25000  1.0   0.00200  3.00  -38.100
407050  -1.00   1.1941  900   61.208  2.0  1.25000  1.0   0.00200  3.00  -38.100
407051  -1.00   1.2016  900   60.925  2.0  1.25000  1.0   0.00200  3.00  -38.100
407052  -1.00   1.1937  900   60.738  2.0  1.25000  1.0   0.00200  3.00  -38.100
407053  -1.00   1.2012  900   60.431  2.0  1.25000  1.0   0.00200  3.00  -38.100
407054  -1.00   1.1934  900   60.267  2.0  1.25000  1.0   0.00200  3.00  -38.100
407055  -1.00   1.2010  900   59.971  2.0  1.25000  1.0   0.00200  3.00  -38.100
407056  -1.00   1.1932  900   59.796  2.0  1.25000  1.0   0.00200  3.00  -38.100
407057  -1.00   1.2008  900   59.496  2.0  1.25000  1.0   0.00200  3.00  -38.100
407058  -1.00   1.1930  900   59.309  2.0  1.25000  1.0   0.00200  3.00  -38.100
407059  -1.00   1.2007  900   59.016  2.0  1.25000  1.0   0.00200  3.00  -38.100
407060  -1.00   1.1930  900   58.859  2.0  1.25000  1.0   0.00200  3.00  -38.100
407061  -1.00   1.3123  900   58.334  2.0  1.25000  1.0   0.00200  3.00  -38.100
407062  -1.00   1.3043  900   58.162  2.0  1.25000  1.0   0.00200  3.00  -38.100
407063  -1.00   1.3116  900   57.875  2.0  1.25000  1.0   0.00200  3.00  -38.100
407064  -1.00   1.3036  900   57.742  2.0  1.25000  1.0   0.00200  3.00  -38.100
407065  -1.00   1.3110  900   57.468  2.0  1.25000  1.0   0.00200  3.00  -38.100
407066  -1.00   1.3030  900   57.297  2.0  1.25000  1.0   0.00200  3.00  -38.100
407067  -1.00   1.3104  900   57.027  2.0  1.25000  1.0   0.00200  3.00  -38.100
407068  -1.00   1.3025  900   56.866  2.0  1.25000  1.0   0.00200  3.00  -38.100
407069  -1.00   1.3100  900   56.610  2.0  1.25000  1.0   0.00200  3.00  -38.100
407070  -1.00   1.3020  900   56.439  2.0  1.25000  1.0   0.00200  3.00  -38.100
407071  -1.00   1.3096  900   56.144  2.0  1.25000  1.0   0.00200  3.00  -38.100
407072  -1.00   1.3017  900   55.992  2.0  1.25000  1.0   0.00200  3.00  -38.100
407073  -1.00   1.3092  900   55.741  2.0  1.25000  1.0   0.00200  3.00  -38.100
407074  -1.00   1.3014  900   55.559  2.0  1.25000  1.0   0.00200  3.00  -38.100
407075  -1.00   1.3090  900   55.310  2.0  1.25000  1.0   0.00200  3.00  -38.100
407076  -1.00   1.3012  900   55.148  2.0  1.25000  1.0   0.00200  3.00  -38.100
407077  -1.00   1.3088  900   54.870  2.0  1.25000  1.0   0.00200  3.00  -38.100
407078  -1.00   1.3011  900   54.703  2.0  1.25000  1.0   0.00200  3.00  -38.100
407079  -1.00   1.3087  900   54.374  2.0  1.25000  1.0   0.00200  3.00  -38.100
407080  -1.00   1.3010  900   54.243  2.0  1.25000  1.0   0.00200  3.00  -38.100
407081  -1.00   1.4390  900   53.797  2.0  1.25000  1.0   0.00200  3.00  -38.100
407082  -1.00   1.4309  900   53.658  2.0  1.25000  1.0   0.00200  3.00  -38.100
407083  -1.00   1.4383  900   53.401  2.0  1.25000  1.0   0.00200  3.00  -38.100
407084  -1.00   1.4303  900   53.259  2.0  1.25000  1.0   0.00200  3.00  -38.100
407085  -1.00   1.4377  900   53.020  2.0  1.25000  1.0   0.00200  3.00  -38.100
407086  -1.00   1.4298  900   52.861  2.0  1.25000  1.0   0.00200  3.00  -38.100
407087  -1.00   1.4372  900   52.641  2.0  1.25000  1.0   0.00200  3.00  -38.100
407088  -1.00   1.4293  900   52.447  2.0  1.25000  1.0   0.00200  3.00  -38.100
407089  -1.00   1.4368  900   52.212  2.0  1.25000  1.0   0.00200  3.00  -38.100
407090  -1.00   1.4289  900   52.049  2.0  1.25000  1.0   0.00200  3.00  -38.100
407091  -1.00   1.4364  900   51.835  2.0  1.25000  1.0   0.00200  3.00  -38.100
407092  -1.00   1.4286  900   51.644  2.0  1.25000  1.0   0.00200  3.00  -38.100
407093  -1.00   1.4361  900   51.424  2.0  1.25000  1.0   0.00200  3.00  -38.100
407094  -1.00   1.4283  900   51.265  2.0  1.25000  1.0   0.00200  3.00  -38.100
407095  -1.00   1.4359  900   51.040  2.0  1.25000  1.0   0.00200  3.00  -38.100
407096  -1.00   1.4281  900   50.875  2.0  1.25000  1.0   0.00200  3.00  -38.100
407097  -1.00   1.4358  900   50.640  2.0  1.25000  1.0   0.00200  3.00  -38.100
407098  -1.00   1.4280  900   50.481  2.0  1.25000  1.0   0.00200  3.00  -38.100
407099  -1.00   1.4357  900   50.216  2.0  1.25000  1.0   0.00200  3.00  -38.100
407100  -1.00   1.4279  900   50.079  2.0  1.25000  1.0   0.00200  3.00  -38.100
411001  -1.00   1.0402  900   74.796  2.0  1.25000  1.0   0.00200  3.00  141.900
411002  -1.00   1.0320  900   74.586  2.0  1.25000  1.0   0.00200  3.00  141.900
411003  -1.00   1.0393  900   74.252  2.0  1.25000  1.0   0.00200  3.00  141.900
411004  -1.00   1.0312  900   74.037  2.0  1.25000  1.0   0.00200  3.00  141.900
411005  -1.00   1.0385  900   73.716  2.0  1.25000  1.0   0.00200  3.00  141.900
411006  -1.00   1.0305  900   73.502  2.0  1.25000  1.0   0.00200  3.00  141.900
411007  -1.00   1.0378  900   73.186  2.0  1.25000  1.0   0.00200  3.00  141.900
411008  -1.00   1.0298  900   72.965  2.0  1.25000  1.0   0.00200  3.00  141.900
411009  -1.00   1.0372  900   72.624  2.0  1.25000  1.0   0.00200  3.00  141.900
411010  -1.00   1.0292  900   72.424  2.0  1.25000  1.0   0.00200  3.00  141.900
411011  -1.00   1.0367  900   72.091  2.0  1.25000  1.0   0.00200  3.00  141.900
411012  -1.00   1.0288  900   71.874  2.0  1.25000  1.0   0.00200  3.00  141.900
411013  -1.00   1.0363  900   71.518  2.0  1.25000  1.0   0.00200  3.00  141.900
411014  -1.00   1.0284  900   71.436  2.0  1.25000  1.0   0.00200  3.00  141.900
411015  -1.00   1.0360  900   70.996  2.0  1.25000  1.0   0.00200  3.00  141.900
411016  -1.00   1.0282  900   70.802  2.0  1.25000  1.0   0.00200  3.00  141.900
411017  -1.00   1.0358  900   70.479  2.0  1.25000  1.0   0.00200  3.00  141.900
411018  -1.00   1.0280  900   70.249  2.0  1.25000  1.0   0.00200  3.00  141.900
411019  -1.00   1.0356  900   69.892  2.0  1.25000  1.0   0.00200  3.00  141.900
411020  -1.00   1.0279  900   69.671  2.0  1.25000  1.0   0.00200  3.00  141.900
411021  -1.00   1.1139  900   69.073  2.0  1.25000  1.0   0.00200  3.00  141.900
411022  -1.00   1.1058  900   68.878  2.0  1.25000  1.0   0.00200  3.00  141.900
411023  -1.00   1.1131  900   68.556  2.0  1.25000  1.0   0.00200  3.00  141.900
411024  -1.00   1.1050  900   68.356  2.0  1.25000  1.0   0.00200  3.00  141.900
411025  -1.00   1.1123  900   68.044  2.0  1.25000  1.0   0.00200  3.00  141.900
411026  -1.00   1.1043  900   67.846  2.0  1.25000  1.0   0.00200  3.00  141.900
411027  -1.00   1.1117  900   67.514  2.0  1.25000  1.0   0.00200  3.00  141.900
411028  -1.00   1.1037  900   67.360  2.0  1.25000  1.0   0.00200  3.00  141.900
411029  -1.00   1.1111  900   67.024  2.0  1.25000  1.0   0.00200  3.00  141.900
411030  -1.00   1.1032  900   66.832  2.0  1.25000  1.0   0.00200  3.00  141.900
411031  -1.00   1.1106  900   66.519  2.0  1.25000  1.0   0.00200  3.00  141.900
411032  -1.00   1.1027  900   66.316  2.0  1.25000  1.0   0.00200  3.00  141.900
411033  -1.00   1.1103  900   65.996  2.0  1.25000  1.0   0.00200  3.00  141.900
411034  -1.00   1.1024  900   65.812  2.0  1.25000  1.0   0.00200  3.00  141.900
411035  -1.00   1.1100  900   65.491  2.0  1.25000  1.0   0.00200  3.00  141.900
411036  -1.00   1.1021  900   65.293  2.0  1.25000  1.0   0.00200  3.00  141.900
411037  -1.00   1.1098  900   64.967  2.0  1.25000  1.0   0.00200  3.00  141.900
411038  -1.00   1.1020  900   64.773  2.0  1.25000  1.0   0.00200  3.00  141.900
411039  -1.00   1.1096  900   64.475  2.0  1.25000  1.0   0.00200  3.00  141.900
411040  -1.00   1.1019  900   64.263  2.0  1.25000  1.0   0.00200  3.00  141.900
411041  -1.00   1.2046  900   63.692  2.0  1.25000  1.0   0.00200  3.00  141.900
411042  -1.00   1.1965  900   63.506  2.0  1.25000  1.0   0.00200  3.00  141.900
411043  -1.00   1.2039  900   63.208  2.0  1.25000  1.0   0.00200  3.00  141.900
411044  -1.00   1.1958  900   63.040  2.0  1.25000  1.0   0.00200  3.00  141.900
411045  -1.00   1.2032  900   62.772  2.0  1.25000  1.0   0.00200  3.00  141.900
411046  -1.00   1.1951  900   62.572  2.0  1.25000  1.0   0.00200  3.00  141.900
411047  -1.00   1.2026  900   62.308  2.0  1.25000  1.0   0.00200  3.00  141.900
411048  -1.00   1.1946  900   62.107  2.0  1.25000  1.0   0.00200  3.00  141.900
411049  -1.00   1.2020  900   61.821  2.0  1.25000  1.0   0.00200  3.00  141.900
411050  -1.00   1.1941  900   61.642  2.0  1.25000  1.0   0.00200  3.00  141.900
411051  -1.00   1.2016  900   61.328  2.0  1.25000  1.0   0.00200  3.00  141.900
411052  -1.00   1.1937  900   61.164  2.0  1.25000  1.0   0.00200  3.00  141.900
411053  -1.00   1.2012  900   60.853  2.0  1.25000  1.0   0.00200  3.00  141.900
411054  -1.00   1.1934  900   60.687  2.0  1.25000  1.0   0.00200  3.00  141.900
411055  -1.00   1.2010  900   60.418  2.0  1.25000  1.0   0.00200  3.00  141.900
411056  -1.00   1.1932  900   60.229  2.0  1.25000  1.0   0.00200  3.00  141.900
411057  -1.00   1.2008  900   59.928  2.0  1.25000  1.0   0.00200  3.00  141.900
411058  -1.00   1.1930  900   59.765  2.0  1.25000  1.0   0.00200  3.00  141.900
411059  -1.00   1.2007  900   59.478  2.0  1.25000  1.0   0.00200  3.00  141.900
411060  -1.00   1.1930  900   59.289  2.0  1.25000  1.0   0.00200  3.00  141.900
411061  -1.00   1.3123  900   58.715  2.0  1.25000  1.0   0.00200  3.00  141.900
411062  -1.00   1.3043  900   58.533  2.0  1.25000  1.0   0.00200  3.00  141.900
411063  -1.00   1.3116  900   58.278  2.0  1.25000  1.0   0.00200  3.00  141.900
411064  -1.00   1.3036  900   58.106  2.0  1.25000  1.0   0.00200  3.00  141.900
411065  -1.00   1.3110  900   57.848  2.0  1.25000  1.0   0.00200  3.00  141.900
411066  -1.00   1.3030  900   57.677  2.0  1.25000  1.0   0.00200  3.00  141.900
411067  -1.00   1.3104  900   57.429  2.0  1.25000  1.0   0.00200  3.00  141.900
411068  -1.00   1.3025  900   57.250  2.0  1.25000  1.0   0.00200  3.00  141.900
411069  -1.00   1.3100  900   56.983  2.0  1.25000  1.0   0.00200  3.00  141.900
411070  -1.00   1.3020  900   56.812  2.0  1.25000  1.0   0.00200  3.00  141.900
411071  -1.00   1.3096  900   56.544  2.0  1.25000  1.0   0.00200  3.00  141.900
411072  -1.00   1.3017  900   56.369  2.0  1.25000  1.0   0.00200  3.00  141.900
411073  -1.00   1.3092  900   56.124  2.0  1.25000  1.0   0.00200  3.00  141.900
411074  -1.00   1.3014  900   55.924  2.0  1.25000  1.0   0.00200  3.00  141.900
411075  -1.00   1.3090  900   55.674  2.0  1.25000  1.0   0.00200  3.00  141.900
411076  -1.00   1.3012  900   55.524  2.0  1.25000  1.0   0.00200  3.00  141.900
411077  -1.00   1.3088  900   55.238  2.0  1.25000  1.0   0.00200  3.00  141.900
411078  -1.00   1.3011  900   55.048  2.0  1.25000  1.0   0.00200  3.00  141.900
411079  -1.00   1.3087  900   54.808  2.0  1.25000  1.0   0.00200  3.00  141.900
411080  -1.00   1.3010  900   54.640  2.0  1.25000  1.0   0.00200  3.00  141.900
411081  -1.00   1.4390  900   54.100  2.0  1.25000  1.0   0.00200  3.00  141.900
411082  -1.00   1.4309  900   53.943  2.0  1.25000  1.0   0.00200  3.00  141.900
411083  -1.00   1.4383  900   53.730  2.0  1.25000  1.0   0.00200  3.00  141.900
411084  -1.00   1.4303  900   53.552  2.0  1.25000  1.0   0.00200  3.00  141.900
411085  -1.00   1.4377  900   53.303  2.0  1.25000  1.0   0.00200  3.00  141.900
411086  -1.00   1.4298  900   53.139  2.0  1.25000  1.0   0.00200  3.00  141.900
411087  -1.00   1.4372  900   52.923  2.0  1.25000  1.0   0.00200  3.00  141.900
411088  -1.00   1.4293  900   52.766  2.0  1.25000  1.0   0.00200  3.00  141.900
411089  -1.00   1.4368  900   52.534  2.0  1.25000  1.0   0.00200  3.00  141.900
411090  -1.00   1.4289  900   52.376  2.0  1.25000  1.0   0.00200  3.00  141.900
411091  -1.00   1.4364  900   52.125  2.0  1.25000  1.0   0.00200  3.00  141.900
411092  -1.00   1.4286  900   52.001  2.0  1.25000  1.0   0.00200  3.00  141.900
411093  -1.00   1.4361  900   51.722  2.0  1.25000  1.0   0.00200  3.00  141.900
411094  -1.00   1.4283  900   51.606  2.0  1.25000  1.0   0.00200  3.00  141.900
411095  -1.00   1.4359  900   51.364  2.0  1.25000  1.0   0.00200  3.00  141.900
411096  -1.00   1.4281  900   51.198  2.0  1.25000  1.0   0.00200  3.00  141.900
411097  -1.00   1.4358  900   50.965  2.0  1.25000  1.0   0.00200  3.00  141.900
411098  -1.00   1.4280  900   50.782  2.0  1.25000  1.0   0.00200  3.00  141.900
411099  -1.00   1.4357  900   50.547  2.0  1.25000  1.0   0.00200  3.00  141.900
411100  -1.00   1.4279  900   50.465  2.0  1.25000  1.0   0.00200  3.00  141.900
412001  -1.00   1.0402  900   74.667  2.0  1.25000  1.0   0.00200  3.00  154.600
412002  -1.00   1.0320  900   74.433  2.0  1.25000  1.0   0.00200  3.00  154.600
412003  -1.00   1.0393  900   74.111  2.0  1.25000  1.0   0.00200  3.00  154.600
412004  -1.00   1.0312  900   73.889  2.0  1.25000  1.0   0.00200  3.00  154.600
412005  -1.00   1.0385  900   73.554  2.0  1.25000  1.0   0.00200  3.00  154.600
412006  -1.00   1.0305  900   73.351  2.0  1.25000  1.0   0.00200  3.00  154.600
412007  -1.00   1.0378  900   73.021  2.0  1.25000  1.0   0.00200  3.00  154.600
412008  -1.00   1.0298  900   72.806  2.0  1.25000  1.0   0.00200  3.00  154.600
412009  -1.00   1.0372  900   72.461  2.0  1.25000  1.0   0.00200  3.00  154.600
412010  -1.00   1.0292  900   72.250  2.0  1.25000  1.0   0.00200  3.00  154.600
412011  -1.00   1.0367  900   71.919  2.0  1.25000  1.0   0.00200  3.00  154.600
412012  -1.00   1.0288  900   71.717  2.0  1.25000  1.0   0.00200  3.00  154.600
412013  -1.00   1.0363  900   71.391  2.0  1.25000  1.0   0.00200  3.00  154.600
412014  -1.00   1.0284  900   71.166  2.0  1.25000  1.0   0.00200  3.00  154.600
412015  -1.00   1.0360  900   70.845  2.0  1.25000  1.0   0.00200  3.00  154.600
412016  -1.00   1.0282  900   70.645  2.0  1.25000  1.0   0.00200  3.00  154.600
412017  -1.00   1.0358  900   70.297  2.0  1.25000  1.0   0.00200  3.00  154.600
412018  -1.00   1.0280  900   70.083  2.0  1.25000  1.0   0.00200  3.00  154.600
412019  -1.00   1.0356  900   69.762  2.0  1.25000  1.0   0.00200  3.00  154.600
412020  -1.00   1.0279  900   69.531  2.0  1.25000  1.0   0.00200  3.00  154.600
412021  -1.00   1.1139  900   68.882  2.0  1.25000  1.0   0.00200  3.00  154.600
412022  -1.00   1.1058  900   68.675  2.0  1.25000  1.0   0.00200  3.00  154.600
412023  -1.00   1.1131  900   68.360  2.0  1.25000  1.0   0.00200  3.00  154.600
412024  -1.00   1.1050  900   68.173  2.0  1.25000  1.0   0.00200  3.00  154.600
412025  -1.00   1.1123  900   67.861  2.0  1.25000  1.0   0.00200  3.00  154.600
412026  -1.00   1.1043  900   67.643  2.0  1.25000  1.0   0.00200  3.00  154.600
412027  -1.00   1.1117  900   67.348  2.0  1.25000  1.0   0.00200  3.00  154.600
412028  -1.00   1.1037  900   67.157  2.0  1.25000  1.0   0.00200  3.00  154.600
412029  -1.00   1.1111  900   66.839  2.0  1.25000  1.0   0.00200  3.00  154.600
412030  -1.00   1.1032  900   66.628  2.0  1.25000  1.0   0.00200  3.00  154.600
412031  -1.00   1.1106  900   66.320  2.0  1.25000  1.0   0.00200  3.00  154.600
412032  -1.00   1.1027  900   66.156  2.0  1.25000  1.0   0.00200  3.00  154.600
412033  -1.00   1.1103  900   65.843  2.0  1.25000  1.0   0.00200  3.00  154.600
412034  -1.00   1.1024  900   65.637  2.0  1.25000  1.0   0.00200  3.00  154.600
412035  -1.00   1.1100  900   65.328  2.0  1.25000  1.0   0.00200  3.00  154.600
412036  -1.00   1.1021  900   65.139  2.0  1.25000  1.0   0.00200  3.00  154.600
412037  -1.00   1.1098  900   64.842  2.0  1.25000  1.0   0.00200  3.00  154.600
412038  -1.00   1.1020  900   64.617  2.0  1.25000  1.0   0.00200  3.00  154.600
412039  -1.00   1.1096  900   64.309  2.0  1.25000  1.0   0.00200  3.00  154.600
412040  -1.00   1.1019  900   64.093  2.0  1.25000  1.0   0.00200  3.00  154.600
412041  -1.00   1.2046  900   63.522  2.0  1.25000  1.0   0.00200  3.00  154.600
412042  -1.00   1.1965  900   63.333  2.0  1.25000  1.0   0.00200  3.00  154.600
412043  -1.00   1.2039  900   63.043  2.0  1.25000  1.0   0.00200  3.00  154.600
412044  -1.00   1.1958  900   62.854  2.0  1.25000  1.0   0.00200  3.00  154.600
412045  -1.00   1.2032  900   62.551  2.0  1.25000  1.0   0.00200  3.00  154.600
412046  -1.00   1.1951  900   62.389  2.0  1.25000  1.0   0.00200  3.00  154.600
412047  -1.00   1.2026  900   62.087  2.0  1.25000  1.0   0.00200  3.00  154.600
412048  -1.00   1.1946  900   61.931  2.0  1.25000  1.0   0.00200  3.00  154.600
412049  -1.00   1.2020  900   61.636  2.0  1.25000  1.0   0.00200  3.00  154.600
412050  -1.00   1.1941  900   61.462  2.0  1.25000  1.0   0.00200  3.00  154.600
412051  -1.00   1.2016  900   61.183  2.0  1.25000  1.0   0.00200  3.00  154.600
412052  -1.00   1.1937  900   60.992  2.0  1.25000  1.0   0.00200  3.00  154.600
412053  -1.00   1.2012  900   60.702  2.0  1.25000  1.0   0.00200  3.00  154.600
412054  -1.00   1.1934  900   60.502  2.0  1.25000  1.0   0.00200  3.00  154.600
412055  -1.00   1.2010  900   60.214  2.0  1.25000  1.0   0.00200  3.00  154.600
412056  -1.00   1.1932  900   60.042  2.0  1.25000  1.0   0.00200  3.00  154.600
412057  -1.00   1.2008  900   59.741  2.0  1.25000  1.0   0.00200  3.00  154.600
412058  -1.00   1.1930  900   59.570  2.0  1.25000  1.0   0.00200  3.00  154.600
412059  -1.00   1.2007  900   59.275  2.0  1.25000  1.0   0.00200  3.00  154.600
412060  -1.00   1.1930  900   59.077  2.0  1.25000  1.0   0.00200  3.00  154.600
412061  -1.00   1.3123  900   58.525  2.0  1.25000  1.0   0.00200  3.00  154.600
412062  -1.00   1.3043  900   58.359  2.0  1.25000  1.0   0.00200  3.00  154.600
412063  -1.00   1.3116  900   58.089  2.0  1.25000  1.0   0.00200  3.00  154.600
412064  -1.00   1.3036  900   57.915  2.0  1.25000  1.0   0.00200  3.00  154.600
412065  -1.00   1.3110  900   57.648  2.0  1.25000  1.0   0.00200  3.00  154.600
412066  -1.00   1.3030  900   57.468  2.0  1.25000  1.0   0.00200  3.00  154.600
412067  -1.00   1.3104  900   57.217  2.0  1.25000  1.0   0.00200  3.00  154.600
412068  -1.00   1.3025  900   57.068  2.0  1.25000  1.0   0.00200  3.00  154.600
412069  -1.00   1.3100  900   56.776  2.0  1.25000  1.0   0.00200  3.00  154.600
412070  -1.00   1.3020  900   56.625  2.0  1.25000  1.0   0.00200  3.00  154.600
412071  -1.00   1.3096  900   56.352  2.0  1.25000  1.0   0.00200  3.00  154.600
412072  -1.00   1.3017  900   56.173  2.0  1.25000  1.0   0.00200  3.00  154.600
412073  -1.00   1.3092  900   55.916  2.0  1.25000  1.0   0.00200  3.00  154.600
412074  -1.00   1.3014  900   55.737  2.0  1.25000  1.0   0.00200  3.00  154.600
412075  -1.00   1.3090  900   55.499  2.0  1.25000  1.0   0.00200  3.00  154.600
412076  -1.00   1.3012  900   55.314  2.0  1.25000  1.0   0.00200  3.00  154.600
412077  -1.00   1.3088  900   55.054  2.0  1.25000  1.0   0.00200  3.00  154.600
412078  -1.00   1.3011  900   54.868  2.0  1.25000  1.0   0.00200  3.00  154.600
412079  -1.00   1.3087  900   54.602  2.0  1.25000  1.0   0.00200  3.00  154.600
412080  -1.00   1.3010  900   54.449  2.0  1.25000  1.0   0.00200  3.00  154.600
412081  -1.00   1.4390  900   53.932  2.0  1.25000  1.0   0.00200  3.00  154.600
412082  -1.00   1.4309  900   53.759  2.0  1.25000  1.0   0.00200  3.00  154.600
412083  -1.00   1.4383  900   53.516  2.0  1.25000  1.0   0.00200  3.00  154.600
412084  -1.00   1.4303  900   53.354  2.0  1.25000  1.0   0.00200  3.00  154.600
412085  -1.00   1.4377  900   53.119  2.0  1.25000  1.0   0.00200  3.00  154.600
412086  -1.00   1.4298  900   52.963  2.0  1.25000  1.0   0.00200  3.00  154.600
412087  -1.00   1.4372  900   52.721  2.0  1.25000  1.0   0.00200  3.00  154.600
412088  -1.00   1.4293  900   52.573  2.0  1.25000  1.0   0.00200  3.00  154.600
412089  -1.00   1.4368  900   52.336  2.0  1.25000  1.0   0.00200  3.00  154.600
412090  -1.00   1.4289  900   52.183  2.0  1.25000  1.0   0.00200  3.00  154.600
412091  -1.00   1.4364  900   51.948  2.0  1.25000  1.0   0.00200  3.00  154.600
412092  -1.00   1.4286  900   51.789  2.0  1.25000  1.0   0.00200  3.00  154.600
412093  -1.00   1.4361  900   51.542  2.0  1.25000  1.0   0.00200  3.00  154.600
412094  -1.00   1.4283  900   51.387  2.0  1.25000  1.0   0.00200  3.00  154.600
412095  -1.00   1.4359  900   51.140  2.0  1.25000  1.0   0.00200  3.00  154.600
412096  -1.00   1.4281  900   50.992  2.0  1.25000  1.0   0.00200  3.00  154.600
412097  -1.00   1.4358  900   50.757  2.0  1.25000  1.0   0.00200  3.00  154.600
412098  -1.00   1.4280  900   50.600  2.0  1.25000  1.0   0.00200  3.00  154.600
412099  -1.00   1.4357  900   50.357  2.0  1.25000  1.0   0.00200  3.00  154.600
